exp,video,segment,SubSegment,frame,path,n_masks,n_masks^3,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim,avg_mask_area,avg_bbox_area,avg_mask_strength,avg_bbox_width,avg_bbox_height,mask_centroid_dist,bbox_centroid_dist,Label,label_LSTM,is_padding
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2858,22_08_2024/2024-08-22_15_45_00_000/2/2858.jpg,1,,[1054],"[[226.0, 436.0]]",[0.9219752],[223.91],[0],[1200.0],"[[226.0, 437.0]]","[[40.0, 30.0]]",1054.0,1200.0,223.91,40.0,40.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2859,22_08_2024/2024-08-22_15_45_00_000/2/2859.jpg,0,,[],[],[],[],[],[],[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2860,22_08_2024/2024-08-22_15_45_00_000/2/2860.jpg,0,,[],[],[],[],[],[],[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2861,22_08_2024/2024-08-22_15_45_00_000/2/2861.jpg,1,,[533],"[[229.0, 449.0]]",[0.58835644],[173.92],[0],[713.0],"[[229.0, 450.0]]","[[23.0, 31.0]]",533.0,713.0,173.92,23.0,23.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2862,22_08_2024/2024-08-22_15_45_00_000/2/2862.jpg,1,,[533],"[[229.0, 449.0]]",[0.5883112],[173.92],[0],[713.0],"[[229.0, 450.0]]","[[23.0, 31.0]]",533.0,713.0,173.92,23.0,23.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2863,22_08_2024/2024-08-22_15_45_00_000/2/2863.jpg,1,,[713],"[[218.0, 439.0]]",[0.6942403],[191.31],[0],[910.0],"[[218.0, 440.0]]","[[26.0, 35.0]]",713.0,910.0,191.31,26.0,26.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2864,22_08_2024/2024-08-22_15_45_00_000/2/2864.jpg,1,,[713],"[[218.0, 439.0]]",[0.69425255],[191.31],[0],[875.0],"[[218.0, 441.0]]","[[25.0, 35.0]]",713.0,875.0,191.31,25.0,25.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2865,22_08_2024/2024-08-22_15_45_00_000/2/2865.jpg,1,,[1407],"[[228.0, 431.0]]",[0.8289933],[195.16],[0],[1786.0],"[[228.0, 432.0]]","[[38.0, 47.0]]",1407.0,1786.0,195.16,38.0,38.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2866,22_08_2024/2024-08-22_15_45_00_000/2/2866.jpg,1,,[1407],"[[228.0, 431.0]]",[0.8289923],[195.16],[0],[1786.0],"[[228.0, 432.0]]","[[38.0, 47.0]]",1407.0,1786.0,195.16,38.0,38.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2867,22_08_2024/2024-08-22_15_45_00_000/2/2867.jpg,2,,"[514, 955]","[[279.0, 490.0], [221.0, 432.0]]","[0.89324665, 0.8857514]","[209.25, 219.46]","[0, 0]","[736.0, 1216.0]","[[279.0, 492.0], [223.0, 433.0]]","[[23.0, 32.0], [32.0, 38.0]]",734.5,976.0,214.355,27.5,27.5,82.02,81.34,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2868,22_08_2024/2024-08-22_15_45_00_000/2/2868.jpg,2,,"[514, 955]","[[279.0, 490.0], [221.0, 432.0]]","[0.8932557, 0.8857491]","[209.25, 219.46]","[0, 0]","[736.0, 1216.0]","[[279.0, 492.0], [223.0, 433.0]]","[[23.0, 32.0], [32.0, 38.0]]",734.5,976.0,214.355,27.5,27.5,82.02,81.34,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2869,22_08_2024/2024-08-22_15_45_00_000/2/2869.jpg,2,,"[499, 523]","[[277.0, 488.0], [224.0, 431.0]]","[0.84056574, 0.77974427]","[218.05, 194.5]","[0, 0]","[572.0, 624.0]","[[277.0, 488.0], [224.0, 432.0]]","[[22.0, 26.0], [24.0, 26.0]]",511.0,598.0,206.275,23.0,23.0,77.83,77.1,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2870,22_08_2024/2024-08-22_15_45_00_000/2/2870.jpg,2,,"[499, 523]","[[277.0, 488.0], [224.0, 431.0]]","[0.84056574, 0.7797442]","[218.05, 194.5]","[0, 0]","[572.0, 624.0]","[[277.0, 488.0], [224.0, 432.0]]","[[22.0, 26.0], [24.0, 26.0]]",511.0,598.0,206.275,23.0,23.0,77.83,77.1,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2871,22_08_2024/2024-08-22_15_45_00_000/2/2871.jpg,1,,[430],"[[279.0, 486.0]]",[0.6798142],[205.06],[0],[493.0],"[[279.0, 486.0]]","[[17.0, 29.0]]",430.0,493.0,205.06,17.0,17.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2872,22_08_2024/2024-08-22_15_45_00_000/2/2872.jpg,1,,[430],"[[279.0, 486.0]]",[0.6798142],[205.06],[0],[493.0],"[[279.0, 486.0]]","[[17.0, 29.0]]",430.0,493.0,205.06,17.0,17.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2873,22_08_2024/2024-08-22_15_45_00_000/2/2873.jpg,1,,[444],"[[278.0, 485.0]]",[0.7951885],[213.91],[0],[522.0],"[[278.0, 486.0]]","[[18.0, 29.0]]",444.0,522.0,213.91,18.0,18.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2874,22_08_2024/2024-08-22_15_45_00_000/2/2874.jpg,1,,[444],"[[278.0, 485.0]]",[0.79518425],[213.91],[0],[522.0],"[[278.0, 486.0]]","[[18.0, 29.0]]",444.0,522.0,213.91,18.0,18.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2875,22_08_2024/2024-08-22_15_45_00_000/2/2875.jpg,1,,[660],"[[279.0, 486.0]]",[0.82847464],[205.27],[0],[782.0],"[[280.0, 487.0]]","[[23.0, 34.0]]",660.0,782.0,205.27,23.0,23.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2876,22_08_2024/2024-08-22_15_45_00_000/2/2876.jpg,1,,[660],"[[279.0, 486.0]]",[0.82847464],[205.27],[0],[782.0],"[[280.0, 487.0]]","[[23.0, 34.0]]",660.0,782.0,205.27,23.0,23.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2877,22_08_2024/2024-08-22_15_45_00_000/2/2877.jpg,1,,[512],"[[277.0, 479.0]]",[0.7894365],[192.34],[0],[561.0],"[[278.0, 479.0]]","[[17.0, 33.0]]",512.0,561.0,192.34,17.0,17.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2878,22_08_2024/2024-08-22_15_45_00_000/2/2878.jpg,1,,[512],"[[277.0, 479.0]]",[0.78952295],[192.34],[0],[561.0],"[[278.0, 479.0]]","[[17.0, 33.0]]",512.0,561.0,192.34,17.0,17.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2879,22_08_2024/2024-08-22_15_45_00_000/2/2879.jpg,2,,"[859, 1446]","[[281.0, 482.0], [232.0, 436.0]]","[0.8841746, 0.77084064]","[229.37, 233.53]","[0, 0]","[1008.0, 1748.0]","[[281.0, 482.0], [233.0, 438.0]]","[[28.0, 36.0], [38.0, 46.0]]",1152.5,1378.0,231.45,33.0,33.0,67.21,65.12,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2880,22_08_2024/2024-08-22_15_45_00_000/2/2880.jpg,2,,"[859, 1446]","[[281.0, 482.0], [232.0, 436.0]]","[0.8841746, 0.77084064]","[229.37, 233.53]","[0, 0]","[1008.0, 1748.0]","[[281.0, 482.0], [233.0, 438.0]]","[[28.0, 36.0], [38.0, 46.0]]",1152.5,1378.0,231.45,33.0,33.0,67.21,65.12,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2881,22_08_2024/2024-08-22_15_45_00_000/2/2881.jpg,2,,"[859, 1446]","[[281.0, 482.0], [232.0, 436.0]]","[0.8841746, 0.77084064]","[229.37, 233.53]","[0, 0]","[1008.0, 1748.0]","[[281.0, 482.0], [233.0, 438.0]]","[[28.0, 36.0], [38.0, 46.0]]",1152.5,1378.0,231.45,33.0,33.0,67.21,65.12,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2882,22_08_2024/2024-08-22_15_45_00_000/2/2882.jpg,2,,"[875, 258]","[[280.0, 485.0], [233.0, 441.0]]","[0.90672517, 0.641932]","[224.48, 201.71]","[0, 0]","[1044.0, 288.0]","[[280.0, 485.0], [234.0, 441.0]]","[[29.0, 36.0], [16.0, 18.0]]",566.5,666.0,213.095,22.5,22.5,64.38,63.66,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2883,22_08_2024/2024-08-22_15_45_00_000/2/2883.jpg,2,,"[875, 258]","[[280.0, 485.0], [233.0, 441.0]]","[0.90673316, 0.6419483]","[224.48, 201.71]","[0, 0]","[1044.0, 288.0]","[[280.0, 485.0], [234.0, 441.0]]","[[29.0, 36.0], [16.0, 18.0]]",566.5,666.0,213.095,22.5,22.5,64.38,63.66,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2884,22_08_2024/2024-08-22_15_45_00_000/2/2884.jpg,2,,"[813, 662]","[[278.0, 483.0], [243.0, 425.0]]","[0.8882786, 0.7092826]","[227.85, 193.66]","[0, 0]","[945.0, 840.0]","[[279.0, 484.0], [244.0, 427.0]]","[[27.0, 35.0], [24.0, 35.0]]",737.5,892.5,210.755,25.5,25.5,67.74,66.89,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2885,22_08_2024/2024-08-22_15_45_00_000/2/2885.jpg,1,,[989],"[[279.0, 480.0]]",[0.8669411],[228.85],[0],[1134.0],"[[279.0, 481.0]]","[[27.0, 42.0]]",989.0,1134.0,228.85,27.0,27.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2886,22_08_2024/2024-08-22_15_45_00_000/2/2886.jpg,1,,[989],"[[279.0, 480.0]]",[0.866942],[228.85],[0],[1134.0],"[[279.0, 481.0]]","[[27.0, 42.0]]",989.0,1134.0,228.85,27.0,27.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2887,22_08_2024/2024-08-22_15_45_00_000/2/2887.jpg,1,,[768],"[[278.0, 481.0]]",[0.83460015],[218.04],[0],[874.0],"[[279.0, 482.0]]","[[23.0, 38.0]]",768.0,874.0,218.04,23.0,23.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2888,22_08_2024/2024-08-22_15_45_00_000/2/2888.jpg,1,,[768],"[[278.0, 481.0]]",[0.8345819],[218.04],[0],[874.0],"[[279.0, 482.0]]","[[23.0, 38.0]]",768.0,874.0,218.04,23.0,23.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2889,22_08_2024/2024-08-22_15_45_00_000/2/2889.jpg,1,,[748],"[[279.0, 482.0]]",[0.8277029],[212.91],[0],[858.0],"[[280.0, 483.0]]","[[22.0, 39.0]]",748.0,858.0,212.91,22.0,22.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2890,22_08_2024/2024-08-22_15_45_00_000/2/2890.jpg,1,,[748],"[[279.0, 482.0]]",[0.8277254],[212.91],[0],[858.0],"[[280.0, 483.0]]","[[22.0, 39.0]]",748.0,858.0,212.91,22.0,22.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2891,22_08_2024/2024-08-22_15_45_00_000/2/2891.jpg,1,,[527],"[[279.0, 484.0]]",[0.8637974],[218.57],[0],[620.0],"[[280.0, 484.0]]","[[20.0, 31.0]]",527.0,620.0,218.57,20.0,20.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2892,22_08_2024/2024-08-22_15_45_00_000/2/2892.jpg,1,,[527],"[[279.0, 484.0]]",[0.8637974],[218.57],[0],[620.0],"[[280.0, 484.0]]","[[20.0, 31.0]]",527.0,620.0,218.57,20.0,20.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2893,22_08_2024/2024-08-22_15_45_00_000/2/2893.jpg,1,,[823],"[[280.0, 483.0]]",[0.8835199],[224.84],[0],[988.0],"[[280.0, 483.0]]","[[26.0, 38.0]]",823.0,988.0,224.84,26.0,26.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2894,22_08_2024/2024-08-22_15_45_00_000/2/2894.jpg,1,,[823],"[[280.0, 483.0]]",[0.8835199],[224.84],[0],[988.0],"[[280.0, 483.0]]","[[26.0, 38.0]]",823.0,988.0,224.84,26.0,26.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2895,22_08_2024/2024-08-22_15_45_00_000/2/2895.jpg,2,,"[566, 514]","[[277.0, 485.0], [226.0, 434.0]]","[0.8869602, 0.5313854]","[206.9, 175.62]","[0, 0]","[660.0, 806.0]","[[277.0, 485.0], [227.0, 434.0]]","[[22.0, 30.0], [26.0, 31.0]]",540.0,733.0,191.26,24.0,24.0,72.12,71.42,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2896,22_08_2024/2024-08-22_15_45_00_000/2/2896.jpg,2,,"[566, 514]","[[277.0, 485.0], [226.0, 434.0]]","[0.8869601, 0.531387]","[206.9, 175.62]","[0, 0]","[660.0, 806.0]","[[277.0, 485.0], [227.0, 434.0]]","[[22.0, 30.0], [26.0, 31.0]]",540.0,733.0,191.26,24.0,24.0,72.12,71.42,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2897,22_08_2024/2024-08-22_15_45_00_000/2/2897.jpg,2,,"[696, 470]","[[282.0, 481.0], [227.0, 452.0]]","[0.90939957, 0.82706773]","[215.84, 199.92]","[0, 0]","[850.0, 550.0]","[[283.0, 482.0], [228.0, 452.0]]","[[25.0, 34.0], [22.0, 25.0]]",583.0,700.0,207.88,23.5,23.5,62.18,62.65,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2898,22_08_2024/2024-08-22_15_45_00_000/2/2898.jpg,2,,"[696, 470]","[[282.0, 481.0], [227.0, 452.0]]","[0.9093994, 0.8270666]","[215.84, 199.92]","[0, 0]","[850.0, 550.0]","[[283.0, 482.0], [228.0, 452.0]]","[[25.0, 34.0], [22.0, 25.0]]",583.0,700.0,207.88,23.5,23.5,62.18,62.65,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2899,22_08_2024/2024-08-22_15_45_00_000/2/2899.jpg,1,,[600],"[[280.0, 482.0]]",[0.8895301],[205.02],[0],[713.0],"[[281.0, 483.0]]","[[23.0, 31.0]]",600.0,713.0,205.02,23.0,23.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2900,22_08_2024/2024-08-22_15_45_00_000/2/2900.jpg,1,,[600],"[[280.0, 482.0]]",[0.88954175],[205.07],[0],[713.0],"[[281.0, 483.0]]","[[23.0, 31.0]]",600.0,713.0,205.07,23.0,23.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2901,22_08_2024/2024-08-22_15_45_00_000/2/2901.jpg,1,,[636],"[[279.0, 489.0]]",[0.7542406],[192.6],[0],[728.0],"[[279.0, 489.0]]","[[26.0, 28.0]]",636.0,728.0,192.6,26.0,26.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2902,22_08_2024/2024-08-22_15_45_00_000/2/2902.jpg,1,,[636],"[[279.0, 489.0]]",[0.75424045],[192.6],[0],[728.0],"[[279.0, 489.0]]","[[26.0, 28.0]]",636.0,728.0,192.6,26.0,26.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2903,22_08_2024/2024-08-22_15_45_00_000/2/2903.jpg,1,,[535],"[[281.0, 483.0]]",[0.85386664],[215.16],[0],[630.0],"[[282.0, 484.0]]","[[21.0, 30.0]]",535.0,630.0,215.16,21.0,21.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2904,22_08_2024/2024-08-22_15_45_00_000/2/2904.jpg,1,,[535],"[[281.0, 483.0]]",[0.85386664],[215.16],[0],[630.0],"[[282.0, 484.0]]","[[21.0, 30.0]]",535.0,630.0,215.16,21.0,21.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2905,22_08_2024/2024-08-22_15_45_00_000/2/2905.jpg,1,,[536],"[[282.0, 481.0]]",[0.77579325],[211.2],[0],[646.0],"[[283.0, 481.0]]","[[19.0, 34.0]]",536.0,646.0,211.2,19.0,19.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2906,22_08_2024/2024-08-22_15_45_00_000/2/2906.jpg,1,,[536],"[[282.0, 481.0]]",[0.77579325],[211.2],[0],[646.0],"[[283.0, 481.0]]","[[19.0, 34.0]]",536.0,646.0,211.2,19.0,19.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2907,22_08_2024/2024-08-22_15_45_00_000/2/2907.jpg,2,,"[460, 894]","[[282.0, 488.0], [212.0, 425.0]]","[0.804924, 0.78281456]","[220.9, 212.53]","[0, 0]","[567.0, 1054.0]","[[283.0, 489.0], [213.0, 426.0]]","[[21.0, 27.0], [31.0, 34.0]]",677.0,810.5,216.715,26.0,26.0,94.18,94.18,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2908,22_08_2024/2024-08-22_15_45_00_000/2/2908.jpg,2,,"[460, 894]","[[282.0, 488.0], [212.0, 425.0]]","[0.804924, 0.78281456]","[220.9, 212.53]","[0, 0]","[567.0, 1054.0]","[[283.0, 489.0], [213.0, 426.0]]","[[21.0, 27.0], [31.0, 34.0]]",677.0,810.5,216.715,26.0,26.0,94.18,94.18,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2909,22_08_2024/2024-08-22_15_45_00_000/2/2909.jpg,2,,"[526, 602]","[[278.0, 482.0], [232.0, 445.0]]","[0.8511174, 0.71082693]","[215.76, 183.34]","[0, 0]","[570.0, 945.0]","[[278.0, 482.0], [233.0, 446.0]]","[[19.0, 30.0], [27.0, 35.0]]",564.0,757.5,199.55,23.0,23.0,59.03,57.63,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2910,22_08_2024/2024-08-22_15_45_00_000/2/2910.jpg,2,,"[526, 602]","[[278.0, 482.0], [232.0, 445.0]]","[0.8511175, 0.71082836]","[215.76, 183.34]","[0, 0]","[570.0, 945.0]","[[278.0, 482.0], [233.0, 446.0]]","[[19.0, 30.0], [27.0, 35.0]]",564.0,757.5,199.55,23.0,23.0,59.03,57.63,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2911,22_08_2024/2024-08-22_15_45_00_000/2/2911.jpg,2,,"[443, 573]","[[278.0, 485.0], [232.0, 442.0]]","[0.80462855, 0.6078437]","[203.46, 183.3]","[0, 0]","[567.0, 740.0]","[[279.0, 485.0], [234.0, 444.0]]","[[21.0, 27.0], [20.0, 37.0]]",508.0,653.5,193.38,20.5,20.5,62.97,60.88,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2912,22_08_2024/2024-08-22_15_45_00_000/2/2912.jpg,2,,"[443, 573]","[[278.0, 485.0], [232.0, 442.0]]","[0.80460596, 0.6079047]","[203.46, 183.3]","[0, 0]","[567.0, 740.0]","[[279.0, 485.0], [234.0, 444.0]]","[[21.0, 27.0], [20.0, 37.0]]",508.0,653.5,193.38,20.5,20.5,62.97,60.88,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2913,22_08_2024/2024-08-22_15_45_00_000/2/2913.jpg,1,,[728],"[[284.0, 485.0]]",[0.87866366],[200.07],[0],[928.0],"[[284.0, 484.0]]","[[29.0, 32.0]]",728.0,928.0,200.07,29.0,29.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2914,22_08_2024/2024-08-22_15_45_00_000/2/2914.jpg,1,,[728],"[[284.0, 485.0]]",[0.87866366],[200.07],[0],[928.0],"[[284.0, 484.0]]","[[29.0, 32.0]]",728.0,928.0,200.07,29.0,29.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2915,22_08_2024/2024-08-22_15_45_00_000/2/2915.jpg,1,,[882],"[[281.0, 486.0]]",[0.78871435],[222.22],[0],[1148.0],"[[282.0, 486.0]]","[[28.0, 41.0]]",882.0,1148.0,222.22,28.0,28.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2916,22_08_2024/2024-08-22_15_45_00_000/2/2916.jpg,1,,[882],"[[281.0, 486.0]]",[0.7887295],[222.22],[0],[1148.0],"[[282.0, 486.0]]","[[28.0, 41.0]]",882.0,1148.0,222.22,28.0,28.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2917,22_08_2024/2024-08-22_15_45_00_000/2/2917.jpg,1,,[1001],"[[275.0, 481.0]]",[0.79665196],[213.66],[0],[1287.0],"[[277.0, 481.0]]","[[33.0, 39.0]]",1001.0,1287.0,213.66,33.0,33.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2918,22_08_2024/2024-08-22_15_45_00_000/2/2918.jpg,1,,[1001],"[[275.0, 481.0]]",[0.79665226],[213.66],[0],[1287.0],"[[277.0, 481.0]]","[[33.0, 39.0]]",1001.0,1287.0,213.66,33.0,33.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2919,22_08_2024/2024-08-22_15_45_00_000/2/2919.jpg,1,,[1193],"[[275.0, 483.0]]",[0.7515479],[202.82],[0],[1519.0],"[[277.0, 482.0]]","[[31.0, 49.0]]",1193.0,1519.0,202.82,31.0,31.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2920,22_08_2024/2024-08-22_15_45_00_000/2/2920.jpg,1,,[1193],"[[275.0, 483.0]]",[0.7515479],[202.82],[0],[1519.0],"[[277.0, 482.0]]","[[31.0, 49.0]]",1193.0,1519.0,202.82,31.0,31.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2921,22_08_2024/2024-08-22_15_45_00_000/2/2921.jpg,1,,[752],"[[275.0, 474.0]]",[0.707688],[226.39],[0],[860.0],"[[275.0, 474.0]]","[[20.0, 43.0]]",752.0,860.0,226.39,20.0,20.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2922,22_08_2024/2024-08-22_15_45_00_000/2/2922.jpg,1,,[752],"[[275.0, 474.0]]",[0.70768815],[226.39],[0],[860.0],"[[275.0, 474.0]]","[[20.0, 43.0]]",752.0,860.0,226.39,20.0,20.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2923,22_08_2024/2024-08-22_15_45_00_000/2/2923.jpg,1,,[693],"[[280.0, 484.0]]",[0.8155708],[218.84],[0],[850.0],"[[281.0, 484.0]]","[[25.0, 34.0]]",693.0,850.0,218.84,25.0,25.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2924,22_08_2024/2024-08-22_15_45_00_000/2/2924.jpg,1,,[693],"[[280.0, 484.0]]",[0.8155708],[218.84],[0],[850.0],"[[281.0, 484.0]]","[[25.0, 34.0]]",693.0,850.0,218.84,25.0,25.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2925,22_08_2024/2024-08-22_15_45_00_000/2/2925.jpg,1,,[814],"[[278.0, 483.0]]",[0.83221096],[220.88],[0],[925.0],"[[278.0, 484.0]]","[[25.0, 37.0]]",814.0,925.0,220.88,25.0,25.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2926,22_08_2024/2024-08-22_15_45_00_000/2/2926.jpg,1,,[814],"[[278.0, 483.0]]",[0.8322294],[220.88],[0],[925.0],"[[278.0, 484.0]]","[[25.0, 37.0]]",814.0,925.0,220.88,25.0,25.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2927,22_08_2024/2024-08-22_15_45_00_000/2/2927.jpg,2,,"[616, 177]","[[280.0, 485.0], [222.0, 444.0]]","[0.87285817, 0.46652052]","[215.49, 181.29]","[0, 0]","[704.0, 208.0]","[[279.0, 486.0], [222.0, 445.0]]","[[22.0, 32.0], [13.0, 16.0]]",396.5,456.0,198.39,17.5,17.5,71.03,70.21,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2928,22_08_2024/2024-08-22_15_45_00_000/2/2928.jpg,2,,"[616, 177]","[[280.0, 485.0], [222.0, 444.0]]","[0.8728581, 0.4665206]","[215.49, 181.29]","[0, 0]","[704.0, 208.0]","[[279.0, 486.0], [222.0, 445.0]]","[[22.0, 32.0], [13.0, 16.0]]",396.5,456.0,198.39,17.5,17.5,71.03,70.21,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2929,22_08_2024/2024-08-22_15_45_00_000/2/2929.jpg,2,,"[616, 177]","[[280.0, 485.0], [222.0, 444.0]]","[0.87285817, 0.4665217]","[215.49, 181.29]","[0, 0]","[704.0, 208.0]","[[279.0, 486.0], [222.0, 445.0]]","[[22.0, 32.0], [13.0, 16.0]]",396.5,456.0,198.39,17.5,17.5,71.03,70.21,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2930,22_08_2024/2024-08-22_15_45_00_000/2/2930.jpg,2,,"[1140, 433]","[[282.0, 480.0], [212.0, 416.0]]","[0.9064821, 0.7109056]","[225.08, 196.42]","[0, 0]","[1536.0, 475.0]","[[282.0, 481.0], [212.0, 417.0]]","[[32.0, 48.0], [19.0, 25.0]]",786.5,1005.5,210.75,25.5,25.5,94.85,94.85,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2931,22_08_2024/2024-08-22_15_45_00_000/2/2931.jpg,1,,[928],"[[278.0, 479.0]]",[0.80887276],[220.3],[0],[1008.0],"[[278.0, 480.0]]","[[24.0, 42.0]]",928.0,1008.0,220.3,24.0,24.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2932,22_08_2024/2024-08-22_15_45_00_000/2/2932.jpg,1,,[928],"[[278.0, 479.0]]",[0.80887264],[220.3],[0],[1008.0],"[[278.0, 480.0]]","[[24.0, 42.0]]",928.0,1008.0,220.3,24.0,24.0,0.0,0.0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,6.0,2933,22_08_2024/2024-08-22_15_45_00_000/2/2933.jpg,1,,[841],"[[280.0, 478.0]]",[0.86368865],[219.57],[0],[1053.0],"[[281.0, 479.0]]","[[27.0, 39.0]]",841.0,1053.0,219.57,27.0,27.0,0.0,0.0,1,1,0
